Structure_id,Urban,Year,Lanes_on,AverageDaily,Historic,Material,Spans,Length,Width,Trucks_percent,Condition
201240B00780001,Urban,1966,2,250,Possible,Concrete,1,12.5,7.9,0,21
201240B00903001,Urban,1973,2,140,Possible,Concrete,2,18.6,7.9,0,20
201240B00950001,Urban,1987,2,750,Not historic,Concrete,1,18.3,7.3,0,21
201240B01053001,Urban,1990,2,1030,Not historic,Concrete,1,16.8,8.5,0,22
201240B01195002,Urban,1973,2,6170,Possible,Concrete,2,33.5,7.7,0,21
201240B01195003,Urban,1998,2,6170,Not historic,Concrete,2,33.5,7.4,0,21
201240B01204001,Urban,1963,5,13460,Possible,Concrete,5,38.1,19.3,0,18
201240B01204002,Urban,1963,2,21384,Possible,Concrete,2,24.4,10.1,0,21
201240B01204004,Urban,1940,2,740,Possible,Concrete,4,18.6,8.9,0,19
201240B01211001,Urban,1989,2,930,Not historic,Concrete,1,13.7,8.5,0,23
201240B01308001,Urban,1975,2,20400,Possible,Concrete,4,30.5,7.3,0,16
201240B01308002,Urban,1975,2,20400,Possible,Concrete,4,30.5,7.3,0,16
201240B01308013,Urban,1984,2,11930,Not historic,Concrete,3,24.4,7.3,0,20
201240B01308014,Urban,1984,2,15890,Not historic,Concrete,3,24.4,7.3,0,22
201240B20002001,Urban,1994,2,620,Not historic,Concrete,6,54.9,8.5,0,21
201240C00380001,Urban,1984,2,1416,Not historic,Concrete,1,16.8,10.3,0,23
201240C00441001,Rural,2006,2,1780,Not historic,Concrete,3,34.7,9.4,0,22
201240C00691001,Urban,1980,2,240,Not historic,Concrete,3,41.1,7.3,0,20
201240C00763001,Urban,1980,2,1720,Not historic,Concrete,1,10.7,12.1,0,22
201240C00810006,Urban,1999,2,1720,Not historic,Concrete,1,18.9,13.1,0,23
201240C01087001,Urban,1981,2,3710,Not historic,Concrete,1,15.2,7.3,0,22
201240C01087002,Urban,1981,2,3710,Not historic,Concrete,1,15.2,7.3,0,21
201240C01320001,Rural,1989,2,110,Not historic,Concrete,2,21.3,8.4,5,21
201240C01351001,Urban,1981,2,3650,Not historic,Concrete,1,15.2,7.3,0,21
201240C01351002,Urban,1981,2,3650,Not historic,Concrete,1,15.2,7.3,0,22
201240C01520001,Urban,1960,2,2370,Possible,Concrete,6,32.9,11.6,10,19
201240C01535002,Urban,1983,4,14660,Not historic,Concrete,3,60,15.6,0,22
201240C01535004,Urban,1983,4,14660,Not historic,Concrete,1,18.3,15.9,0,21
201240C01535020,Urban,1993,2,13540,Not historic,Concrete,1,26.2,7.3,0,23
201240C01645001,Urban,1960,2,3720,Possible,Concrete,3,22.9,6.6,5,19
201240C01645002,Urban,1978,2,3940,Not historic,Concrete,3,27.7,8.5,5,20
201240C01750001,Urban,1989,2,1700,Not historic,Concrete,3,33.5,10.2,1,22
201240C01790010,Urban,1981,2,9620,Not historic,Concrete,1,15.2,7.3,0,21
201240C01790011,Urban,1981,2,12930,Not historic,Concrete,3,27.4,7.3,0,20
201240C01790012,Urban,1981,2,12930,Not historic,Concrete,3,27.4,7.3,0,18
201240F00335001,Urban,1984,2,660,Not historic,Concrete,1,27.4,10.5,1,23
201240F00355001,Urban,1978,2,1080,Not historic,Concrete,1,8.5,8.1,0,19
201240F00391001,Urban,1970,2,1740,Possible,Concrete,1,10.4,8,0,18
201240LC4372001,Urban,2016,4,5670,Possible,Concrete,1,15.2,15.2,0,24
201240LC4726001,Urban,1950,2,2000,Possible,Concrete,3,22.9,7.6,0,16
201460002803124,Rural,1961,2,11620,Possible,Concrete,48,443.8,10.8,7,20
201460002803125,Rural,1961,2,11620,Possible,Concrete,11,101.8,10.8,7,18
201460002803126,Rural,1961,2,11620,Possible,Concrete,17,157.3,10.8,7,19
201460002803127,Urban,1961,2,11620,Possible,Concrete,19,175.6,10.8,7,18
201460002803128,Urban,1962,5,23230,Possible,Steel,3,450.5,24.8,7,18
201460002803218,Rural,1991,2,6980,Not historic,Concrete,4,88.4,11.6,10,20
201460002803228,Urban,2001,2,11620,Not historic,Concrete,11,181.1,11.3,7,22
201460002803229,Rural,2001,2,11620,Not historic,Concrete,10,164.6,11.3,7,22
201460002803230,Rural,2001,2,11620,Not historic,Concrete,7,115.2,11.3,7,22
201460002803231,Rural,2001,2,11620,Not historic,Concrete,27,444.4,11.3,7,22
201460002804025,Urban,1925,2,9870,Possible,Concrete,3,17.1,13.4,12,16
201460002804026,Rural,1925,2,7760,Possible,Concrete,2,11.6,13.2,12,18
201460002804027,Rural,1925,2,7290,Possible,Concrete,2,11.6,13.2,12,16
201460002804029,Rural,1925,2,7240,Possible,Concrete,2,11.6,13.2,12,19
201460002805032,Rural,1925,2,7400,Possible,Concrete,5,28,13,0,16
201460002805033,Rural,1925,2,7400,Possible,Concrete,4,22.6,13.1,0,18
201460002805034,Rural,1925,2,3700,Possible,Concrete,3,17.1,13.3,0,18
201460002805035,Rural,1925,2,3700,Possible,Concrete,5,28,14.5,0,18
201460002805232,Rural,1999,2,3700,Not historic,Concrete,2,30.5,11.7,0,22
201460002805233,Rural,1999,2,3700,Not historic,Concrete,1,18.3,11.7,0,21
201460002805274,Rural,2017,5,8100,Not historic,Concrete,3,40.2,21.1,10,24
201460002805522,Rural,2017,2,8100,Not historic,Concrete,3,29,11.6,10,24
201460002805523,Rural,2017,2,8100,Not historic,Concrete,3,29,11.6,10,23
201460002805524,Rural,2017,2,8100,Not historic,Concrete,2,24.4,11.6,10,23
201460017703121,Urban,1969,2,19590,Possible,Concrete,23,490.7,12.2,8,18
201460017703151,Urban,1987,4,27010,Not historic,Concrete,7,232,27,33,20
201460017703153,Urban,1987,4,22400,Not historic,Concrete,3,95.1,27,26,20
201460017703154,Urban,1987,4,22400,Not historic,Concrete,16,450.2,27,26,20
201460017703156,Urban,1987,2,5960,Not historic,Concrete,4,90.5,12,9,21
201460017703160,Urban,1987,4,25400,Not historic,Concrete,4,121.9,27,24,21
201460017703238,Urban,2011,2,10550,Not historic,Steel,1,484.9,25.6,10,21
201460017703307,Urban,2001,2,19590,Not historic,Concrete,23,495.9,11.1,8,21
201460017704096,Urban,1966,2,1780,Possible,Concrete,3,27.7,12.2,7,17
201460033805212,Rural,2007,2,12330,Not historic,Concrete,14,335.3,13.4,11,21
201460033812005,Urban,2011,2,10550,Not historic,Concrete,1,91.4,25.6,10,22
201460033812015,Urban,2009,2,10550,Not historic,Concrete,3,79.2,13.2,10,21
201460033812016,Urban,2009,2,10450,Not historic,Concrete,3,79.2,13.2,9,21
201460033812033,Urban,2011,1,5800,Not historic,Concrete,1,30.5,7.3,0,23
201460033812035,Urban,2011,1,5800,Not historic,Concrete,4,119.5,7.3,0,23
201460033812036,Urban,2011,1,5800,Not historic,Concrete,4,130.5,7.3,0,23
201460038802018,Rural,1948,2,3340,Possible,Steel,3,142,14.8,8,17
201460038802023,Rural,2003,2,2390,Not historic,Concrete,1,21.3,13.4,12,23
201460038802024,Rural,2003,2,2390,Not historic,Concrete,1,21.3,13.4,12,23
201460038803011,Rural,1996,2,7740,Not historic,Concrete,9,249.9,13.1,14,22
201460038804019,Urban,1963,2,2160,Possible,Concrete,3,36.6,8.5,11,19
201460038804020,Rural,1963,2,740,Possible,Concrete,3,36.6,8.5,11,16
201460038901069,Rural,1972,2,5080,Possible,Concrete,3,38.4,14.8,7,19
201460038901349,Rural,2011,5,10170,Not historic,Concrete,1,25.9,26.8,7,22
201460038901350,Rural,2011,2,5080,Not historic,Concrete,1,41.1,11.6,7,23
201460059301009,Rural,1966,3,12600,Possible,Concrete,3,27.7,19.2,0,20
201460059301011,Rural,1966,2,12600,Possible,Concrete,6,55.5,13.4,0,20
201460059301012,Rural,1969,2,5240,Possible,Concrete,4,48.8,13.4,8,18
201460059301013,Urban,1969,1,4850,Not historic,Concrete,3,54.9,12,13,20
201460059301014,Urban,1969,2,9710,Possible,Concrete,3,36.6,13.4,13,18
201460059301015,Urban,1969,2,9710,Possible,Concrete,3,36.6,13.4,13,19
201460059301016,Rural,1972,2,12600,Possible,Concrete,5,61,13.4,0,17
201460059301018,Urban,2009,1,4850,Not historic,Concrete,1,56.4,11.3,13,22
201460076202006,Rural,1972,2,3150,Possible,Concrete,3,35.4,14.6,11,20
201460076202011,Rural,2009,2,3150,Not historic,Concrete,7,225.6,13.4,11,23
201460081301008,Urban,1930,2,4720,Possible,Steel,2,11,14.6,21,16
201460081301022,Rural,1952,2,3440,Possible,Concrete,1,25.9,13.6,21,20
201460081301023,Rural,1952,2,2640,Possible,Concrete,11,83.8,13.6,21,20
201460081301028,Rural,1976,2,2640,Possible,Concrete,3,202.4,13,21,17
201460081301029,Urban,1973,2,4720,Possible,Concrete,3,22.9,14.7,21,17
201460081301030,Rural,1973,2,4720,Possible,Concrete,3,22.9,14.7,21,19
201460081301154,Urban,2015,2,6600,Not historic,Concrete,3,45.7,14.4,19,23
201460095101005,Rural,1968,2,5080,Possible,Concrete,20,243.8,10.5,21,20
201460095101006,Rural,1968,2,5080,Possible,Concrete,32,390.1,10.5,21,19
201460095201001,Urban,1955,2,5980,Possible,Concrete,4,37.2,10,11,20
201460095201002,Urban,1955,2,5010,Possible,Concrete,3,28,9.9,3,19
201460095201003,Urban,1955,2,5010,Possible,Concrete,3,27.4,9.1,3,18
201460102302005,Rural,1940,2,1800,Possible,Steel,2,17.4,13.1,4,18
201460102302010,Rural,1961,2,1800,Possible,Concrete,1,12.2,13.1,4,21
201460102302012,Rural,1975,2,2450,Possible,Concrete,4,30.5,14.9,4,21
201460102302014,Urban,1970,2,3700,Possible,Concrete,2,24.4,13.4,4,19
201460109602013,Rural,1940,2,3800,Possible,Concrete,2,11,12.1,0,17
201460109602015,Rural,1930,2,3800,Possible,Concrete,6,32.9,12.1,0,15
201460109602018,Rural,1950,2,1900,Possible,Concrete,3,22.9,13.4,0,20
201460109602023,Rural,1970,2,1900,Possible,Concrete,3,36.6,13.4,0,20
201460109602024,Rural,1970,2,1900,Possible,Concrete,2,24.4,14.3,0,19
201460109602025,Rural,1970,2,1900,Possible,Concrete,1,82.3,13.4,0,19
201460109602026,Rural,1970,2,2500,Possible,Concrete,1,12.2,13.4,0,21
201460114601004,Rural,1962,2,2720,Possible,Concrete,5,46.3,8.4,11,17
201460142001137,Rural,2008,2,450,Not historic,Concrete,3,36.6,8.5,5,23
201460168504447,Rural,2012,2,8250,Not historic,Concrete,17,623.9,13.4,8,22
201460191203007,Rural,1971,2,2530,Possible,Concrete,20,243.8,10.3,6,18
201460248201002,Rural,1962,2,1130,Possible,Concrete,4,36.9,7.2,4,20
201460248201003,Rural,1962,2,1130,Possible,Concrete,1,12.2,7.2,4,22
201460AA0102001,Rural,1991,2,1460,Not historic,Timber,5,22.9,6.8,0,20
201460AA0143001,Rural,1984,2,1620,Not historic,Concrete,7,53.3,12.1,0,21
201460AA0185001,Rural,1998,2,190,Not historic,Steel,1,11.6,7.1,0,20
201460AA0186002,Rural,1986,2,110,Not historic,Timber,3,17.1,7.6,0,18
201460AA0186003,Rural,1993,2,110,Not historic,Timber,2,8.2,7,0,19
201460AA0186004,Rural,1989,1,110,Not historic,Timber,2,7.9,5.8,0,19
201460AA0204001,Rural,1989,1,100,Not historic,Timber,3,13.7,4.9,0,18
201460AA0206001,Rural,1984,1,120,Not historic,Steel,1,23.2,3.7,0,16
201460AA0283002,Rural,1991,1,400,Not historic,Steel,1,25.9,5.1,0,17
201460AA0326002,Rural,1991,2,430,Not historic,Concrete,4,30.5,10.4,0,20
201460AA0326003,Rural,1995,2,280,Not historic,Steel,3,24.7,6.4,0,20
201460AA0379001,Rural,1950,1,170,Possible,Timber,2,7.3,5.8,0,16
201460AA0382001,Rural,1991,2,240,Not historic,Concrete,3,27.4,7.3,0,21
201460AA0390005,Rural,1999,2,470,Not historic,Steel,1,8.2,7.4,0,18
201460AA0391002,Rural,1988,1,510,Not historic,Timber,4,17.7,5.2,0,17
201460AA0453001,Rural,1983,1,180,Not historic,Steel,1,25.9,5,0,18
201460AA0453002,Rural,1989,1,160,Not historic,Timber,5,21.9,4.6,0,20
201460AA0454001,Rural,1989,1,180,Not historic,Timber,4,18.6,4.6,0,16
201460AA0454002,Rural,1991,1,180,Not historic,Timber,4,18.6,4.6,0,18
201460AA0559002,Rural,2010,2,230,Not historic,Concrete,1,18.3,7.2,0,24
201460AA0612002,Rural,1979,1,36,Not historic,Timber,2,36,4.1,0,16
201460AA0689001,Rural,1999,2,220,Not historic,Steel,1,11.9,8.4,0,19
201460AA0690001,Rural,1999,2,500,Not historic,Steel,1,12.2,8.5,0,20
201460C00085001,Urban,1988,2,3180,Not historic,Concrete,3,22.9,12,0,22
201460C00160001,Urban,1930,2,1250,Possible,Concrete,2,11.6,13.7,0,18
201460C00385001,Rural,1984,2,820,Not historic,Concrete,3,22.9,8.5,0,22
201460C00495001,Urban,1996,2,750,Not historic,Concrete,3,27.1,8.1,0,23
201460C00670001,Urban,2010,2,120,Not historic,Concrete,1,15.2,7.2,0,24
201460F00101001,Rural,2009,1,310,Not historic,Timber,2,9.4,6.1,0,21
201760021402017,Rural,1950,2,1350,Possible,Concrete,3,54.9,7.8,0,19
201760021402018,Rural,1950,2,1350,Possible,Concrete,3,24.4,11.1,0,19
201760021402019,Rural,1950,2,1350,Possible,Concrete,12,91.4,7.8,0,18
201760021402020,Rural,1950,2,1350,Possible,Concrete,3,39.6,7.8,0,19
201760021402021,Rural,1950,2,1350,Possible,Concrete,5,38.1,7.8,0,19
201760021402022,Rural,1950,2,1350,Possible,Concrete,3,54.9,7.8,0,19
201760021402023,Rural,1950,2,1400,Possible,Concrete,3,115.8,7.8,0,18
201760021403007,Rural,1939,2,1200,Possible,Concrete,5,53.3,7.2,15,20
201760021403012,Rural,1939,2,1040,Possible,Concrete,4,42.7,7.2,13,18
201760021403013,Rural,1939,2,1040,Possible,Concrete,4,42.7,7.2,13,18
201760021403014,Rural,1939,2,1040,Possible,Concrete,12,128,7.2,13,18
201760021403015,Rural,1939,2,1040,Possible,Concrete,5,53.3,7.2,13,18
201760021403016,Rural,1939,2,1040,Possible,Concrete,10,106.7,7.2,13,18
201760021404005,Rural,1937,2,1040,Register,Steel,1,573.6,7.2,13,16
201760024404051,Rural,1952,2,5500,Possible,Concrete,8,61,13.2,0,20
201760024404052,Rural,1955,2,4400,Possible,Concrete,8,74.1,14.6,0,21
201760024404053,Rural,1955,2,4400,Possible,Concrete,10,92.4,14.5,0,20
201760024405042,Rural,1936,2,2470,Possible,Steel,6,52.1,13.6,25,19
201760024405043,Rural,1939,2,3310,Possible,Concrete,19,115.8,13.1,31,20
201760024405069,Rural,1981,2,2420,Not historic,Concrete,3,36.6,13.2,34,21
201760024405070,Rural,1981,2,2420,Not historic,Concrete,8,97.5,13.2,34,20
201760024406071,Rural,1981,2,2420,Not historic,Concrete,2,204.2,13.2,34,20
201760030406056,Rural,1944,2,1630,Possible,Concrete,3,54.9,7.2,15,19
201760030406068,Rural,1961,2,1630,Possible,Concrete,6,55.5,8.3,15,21
201760030406073,Rural,1966,2,2380,Possible,Concrete,4,36.9,13.3,13,20
201760030406076,Rural,1970,2,3050,Possible,Concrete,4,48.8,14.6,13,19
201760030408058,Rural,1949,2,140,Possible,Concrete,5,38.1,7.1,17,18
201760030409025,Rural,1943,2,430,Possible,Timber,2,9.1,8.1,15,19
201760030501052,Rural,1975,2,2780,Possible,Concrete,11,134.1,14.6,13,19
201760030502046,Rural,1957,2,2180,Possible,Concrete,4,36.9,14.7,16,20
201760030502047,Rural,1957,2,2180,Possible,Concrete,4,36.9,14.7,16,21
201760030502048,Rural,1961,2,2180,Possible,Concrete,4,36.9,14.7,16,21
201760030503050,Rural,1964,2,2240,Possible,Concrete,7,85.3,13.6,13,20
201760030503055,Rural,1985,2,2240,Not historic,Concrete,3,36.6,13.2,13,19
201760030504038,Rural,1949,2,2240,Possible,Concrete,5,38.1,13.4,13,20
201760030504039,Rural,1949,2,2240,Possible,Concrete,7,53.3,13.4,13,20
201760030505045,Rural,1956,2,2650,Possible,Concrete,11,101.8,14.6,13,18
201760030506054,Rural,1986,2,5700,Not historic,Concrete,24,548.6,13.2,0,21
201760049901001,Rural,1936,2,4600,Register,Steel,2,99.7,7.3,21,18
201760049902020,Rural,1995,2,4700,Not historic,Concrete,3,27.4,15.6,0,22
201760049902021,Rural,1995,2,4700,Not historic,Concrete,3,27.4,15.6,0,21
201760049902022,Rural,1995,2,4100,Not historic,Concrete,11,100.6,15.6,0,22
201760062703005,Rural,1950,2,1430,Possible,Concrete,6,45.7,6.5,22,18
201760062703017,Rural,1999,2,930,Not historic,Concrete,3,36.6,13,34,21
201760062703019,Rural,2014,2,1430,Not historic,Concrete,10,189,12.7,22,22
201760062704008,Rural,1981,2,860,Not historic,Concrete,3,22.9,14.8,34,22
201760062704009,Rural,1956,2,560,Possible,Concrete,3,27.4,6.9,34,19
201760062704012,Rural,1956,2,560,Possible,Concrete,4,36.6,6.9,34,19
201760062704014,Rural,1959,2,820,Possible,Concrete,11,100.6,6.9,34,18
201760127701005,Rural,2017,2,245,Not historic,Concrete,1,45.7,10.2,10,23
201760130001009,Rural,1959,2,290,Possible,Concrete,5,45.7,6.9,11,21
201760130001010,Rural,1962,2,290,Possible,Concrete,5,45.7,6.9,11,20
201760130002013,Rural,1969,2,560,Possible,Concrete,7,130.2,7.9,12,20
201760130002014,Rural,2005,2,500,Not historic,Concrete,3,36.6,10.2,9,21
201760194901001,Rural,1954,2,680,Possible,Concrete,2,18.3,6.9,11,18
201760194901002,Rural,1954,2,680,Possible,Concrete,11,100.6,6.9,11,18
201760261801001,Rural,1964,2,610,Possible,Concrete,4,36.9,7.1,12,20
201760261801003,Rural,1967,2,500,Possible,Concrete,4,36.9,7.9,14,21
201760261801004,Rural,1967,2,500,Possible,Concrete,4,36.9,7.8,14,21
201760261801005,Rural,2016,2,186,Not historic,Concrete,1,56.4,9.3,2,23
201760304201002,Rural,1969,2,60,Possible,Concrete,6,73.2,7.9,32,20
201760340701001,Rural,1984,2,190,Not historic,Concrete,3,36.6,8.7,15,21
201760AA0132003,Rural,2008,2,40,Not historic,Concrete,1,24.4,7.3,0,22
